"","deployment_ID","Species","Family","Genus","Code","Species_latin","MaxN","GRTS_ID","Broadscale_habitat"
"263","1055","Tompot_blenny","Blenniidae","Parablennius",126770,"Parablennius gattorugine",1,21,"Infralittoral rock"
"264","1055","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",2,21,"Infralittoral rock"
"265","1055","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,21,"Infralittoral rock"
"266","1055","wrasse_spp","Labridae","wrasse_spp",7,NA,1,21,"Infralittoral rock"
"267","1055","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",1,21,"Infralittoral rock"
"269","1055","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,21,"Infralittoral rock"
"270","1055","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,21,"Infralittoral rock"
"271","1055","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,21,"Infralittoral rock"
"272","1055","wrasse_spp","Labridae","wrasse_spp",7,NA,2,21,"Infralittoral rock"
"273","1055","fish_spp",NA,"fish_spp",3,NA,3,21,"Infralittoral rock"
"274","1055","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,21,"Infralittoral rock"
"275","1055","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",2,21,"Infralittoral rock"
"276","1055","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",1,21,"Infralittoral rock"
"277","1058","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",1,268,"Subtidal sediments"
"278","1058","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,268,"Subtidal sediments"
"279","1058","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,268,"Subtidal sediments"
"280","1058","wrasse_spp","Labridae","wrasse_spp",7,NA,2,268,"Subtidal sediments"
"281","1058","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,268,"Subtidal sediments"
"282","1058","Northern_gannet","Sulidae","Morus",148776,"Morus bassanus",1,268,"Subtidal sediments"
"283","1058","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,268,"Subtidal sediments"
"284","1058","wrasse_spp","Labridae","wrasse_spp",7,NA,3,268,"Subtidal sediments"
"285","1058","wrasse_spp","Labridae","wrasse_spp",7,NA,1,268,"Subtidal sediments"
"286","1058","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,268,"Subtidal sediments"
"287","1058","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,268,"Subtidal sediments"
"288","1058","fish_spp",NA,"fish_spp",3,NA,1,268,"Subtidal sediments"
"289","1060","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",1,216,"Circalittoral rock"
"290","1060","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,216,"Circalittoral rock"
"291","1060","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",3,216,"Circalittoral rock"
"292","1060","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,216,"Circalittoral rock"
"293","1060","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,216,"Circalittoral rock"
"294","1060","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",2,216,"Circalittoral rock"
"295","1060","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",3,216,"Circalittoral rock"
"296","1060","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",1,216,"Circalittoral rock"
"297","1060","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,216,"Circalittoral rock"
"298","1060","wrasse_spp","Labridae","wrasse_spp",7,NA,1,216,"Circalittoral rock"
"299","1060","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,216,"Circalittoral rock"
"300","1060","fish_spp",NA,"fish_spp",3,NA,1,216,"Circalittoral rock"
"301","1060","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,216,"Circalittoral rock"
"302","1060","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",1,216,"Circalittoral rock"
"303","1060","European_lobster","Nephropidae","Homarus",107253,"Homarus gammarus",1,216,"Circalittoral rock"
"304","1060","Conger_eel","Congridae","Conger",126285,"Conger conger",1,216,"Circalittoral rock"
"305","1060","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",2,216,"Circalittoral rock"
"306","1060","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",3,216,"Circalittoral rock"
"307","1063","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,164,"Infralittoral rock"
"308","1063","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,164,"Infralittoral rock"
"309","1063","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,164,"Infralittoral rock"
"310","1063","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,164,"Infralittoral rock"
"311","1063","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,164,"Infralittoral rock"
"312","1063","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",4,164,"Infralittoral rock"
"313","1063","juvenile_spp",NA,"juvenile_spp",5,NA,4,164,"Infralittoral rock"
"314","1063","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,164,"Infralittoral rock"
"315","1063","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",1,164,"Infralittoral rock"
"316","1063","fish_spp",NA,"fish_spp",3,NA,1,164,"Infralittoral rock"
"317","1063","wrasse_spp","Labridae","wrasse_spp",7,NA,1,164,"Infralittoral rock"
"318","1063","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",2,164,"Infralittoral rock"
"319","1067","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,155,"Infralittoral rock"
"320","1067","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,155,"Infralittoral rock"
"321","1067","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,155,"Infralittoral rock"
"322","1067","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,155,"Infralittoral rock"
"323","1067","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,155,"Infralittoral rock"
"324","1067","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,155,"Infralittoral rock"
"325","1067","Conger_eel","Congridae","Conger",126285,"Conger conger",1,155,"Infralittoral rock"
"326","1067","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",2,155,"Infralittoral rock"
"327","1067","wrasse_spp","Labridae","wrasse_spp",7,NA,1,155,"Infralittoral rock"
"328","1067","fish_spp",NA,"fish_spp",3,NA,1,155,"Infralittoral rock"
"329","2004","juvenile_spp",NA,"juvenile_spp",5,NA,2,248,"Infralittoral rock"
"330","2004","goby_spp","Gobiidae","goby_spp",4,NA,2,248,"Infralittoral rock"
"331","2004","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,248,"Infralittoral rock"
"332","2004","fish_spp",NA,"fish_spp",3,NA,1,248,"Infralittoral rock"
"333","2004","Dog_whelk","Muricidae","Nucella",140403,"Nucella lapillus",16,248,"Infralittoral rock"
"334","2004","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",1,248,"Infralittoral rock"
"335","2004","Sand_goby","Gobiidae","Pomatoschistus",126928,"Pomatoschistus minutus",1,248,"Infralittoral rock"
"336","2004","Thicklip_mullet","Mugilidae","Chelon",126977,"Chelon labrosus",2,248,"Infralittoral rock"
"337","2004","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,248,"Infralittoral rock"
"338","2005","wrasse_spp","Labridae","wrasse_spp",7,NA,1,80,"Subtidal seagrass"
"339","2005","Red_mullet","Mullidae","Mullus",126986,"Mullus surmuletus",1,80,"Subtidal seagrass"
"340","2005","juvenile_spp",NA,"juvenile_spp",5,NA,37,80,"Subtidal seagrass"
"341","2005","fish_spp",NA,"fish_spp",3,NA,1,80,"Subtidal seagrass"
"342","2005","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",1,80,"Subtidal seagrass"
"343","2005","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,80,"Subtidal seagrass"
"344","2005","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,80,"Subtidal seagrass"
"345","2007","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",2,77,"Subtidal seagrass"
"346","2007","juvenile_spp",NA,"juvenile_spp",5,NA,18,77,"Subtidal seagrass"
"347","2007","Conger_eel","Congridae","Conger",126285,"Conger conger",1,77,"Subtidal seagrass"
"348","2007","Sand_smelt","Atherinidae","Atherina",127430,"Atherina presbyter",4,77,"Subtidal seagrass"
"349","2007","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,77,"Subtidal seagrass"
"350","2011","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,62,"Subtidal sediments"
"351","2011","Dog_whelk","Muricidae","Nucella",140403,"Nucella lapillus",3,62,"Subtidal sediments"
"352","2011","juvenile_spp",NA,"juvenile_spp",5,NA,11,62,"Subtidal sediments"
"353","2011","Common_dragonet","Callionymidae","Callionymus",126792,"Callionymus lyra",1,62,"Subtidal sediments"
"354","2011","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",1,62,"Subtidal sediments"
"355","2011","goby_spp","Gobiidae","goby_spp",4,NA,2,62,"Subtidal sediments"
"356","2011","crab_spp",NA,"crab_spp",2,NA,1,62,"Subtidal sediments"
"357","2011","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",2,62,"Subtidal sediments"
"358","2011","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,62,"Subtidal sediments"
"359","2012","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",1,169,"Infralittoral rock"
"360","2012","goby_spp","Gobiidae","goby_spp",4,NA,1,169,"Infralittoral rock"
"361","2012","Common_prawn","Palaemonidae","Palaemon",107616,"Palaemon serratus",1,169,"Infralittoral rock"
"362","2012","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",3,169,"Infralittoral rock"
"363","2012","juvenile_spp",NA,"juvenile_spp",5,NA,38,169,"Infralittoral rock"
"364","2012","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,169,"Infralittoral rock"
"365","2012","crab_spp",NA,"crab_spp",2,NA,1,169,"Infralittoral rock"
"366","2014","juvenile_spp",NA,"juvenile_spp",5,NA,3,88,"Subtidal sediments"
"367","2014","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,88,"Subtidal sediments"
"368","2014","goby_spp","Gobiidae","goby_spp",4,NA,1,88,"Subtidal sediments"
"369","2014","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",4,88,"Subtidal sediments"
"370","2014","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",1,88,"Subtidal sediments"
"371","2014","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,88,"Subtidal sediments"
"372","2014","wrasse_spp","Labridae","wrasse_spp",7,NA,1,88,"Subtidal sediments"
"373","2014","crab_spp",NA,"crab_spp",2,NA,1,88,"Subtidal sediments"
"374","2014","fish_spp",NA,"fish_spp",3,NA,1,88,"Subtidal sediments"
"375","2015","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,78,"Subtidal seagrass"
"376","2015","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",2,78,"Subtidal seagrass"
"377","2015","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,78,"Subtidal seagrass"
"378","2015","juvenile_spp",NA,"juvenile_spp",5,NA,30,78,"Subtidal seagrass"
"379","2015","wrasse_spp","Labridae","wrasse_spp",7,NA,1,78,"Subtidal seagrass"
"380","2022","juvenile_spp",NA,"juvenile_spp",5,NA,16,42,"Subtidal sediments"
"381","2022","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",1,42,"Subtidal sediments"
"382","2022","Dog_whelk","Muricidae","Nucella",140403,"Nucella lapillus",6,42,"Subtidal sediments"
"383","2022","goby_spp","Gobiidae","goby_spp",4,NA,2,42,"Subtidal sediments"
"384","2022","Fifteen_spined_stickleback","Gasterosteidae","Spinachia",126508,"Spinachia spinachia",1,42,"Subtidal sediments"
"385","2022","crab_spp",NA,"crab_spp",2,NA,1,42,"Subtidal sediments"
"386","2022","Sand_goby","Gobiidae","Pomatoschistus",126928,"Pomatoschistus minutus",2,42,"Subtidal sediments"
"388","2022","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,1,42,"Subtidal sediments"
"389","2022","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,42,"Subtidal sediments"
"390","2022","Common_sole","Soleidae","Solea",127160,"Solea solea",1,42,"Subtidal sediments"
"391","2023","juvenile_spp",NA,"juvenile_spp",5,NA,50,7,"Subtidal seagrass"
"392","2023","Dog_whelk","Muricidae","Nucella",140403,"Nucella lapillus",5,7,"Subtidal seagrass"
"393","2023","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,50,7,"Subtidal seagrass"
"394","2023","fish_spp",NA,"fish_spp",3,NA,2,7,"Subtidal seagrass"
"395","2023","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,7,"Subtidal seagrass"
"397","2023","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,7,"Subtidal seagrass"
"398","2023","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",2,7,"Subtidal seagrass"
"399","2024","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,95,"Subtidal seagrass"
"400","2024","wrasse_spp","Labridae","wrasse_spp",7,NA,1,95,"Subtidal seagrass"
"401","2024","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",2,95,"Subtidal seagrass"
"402","2024","fish_spp",NA,"fish_spp",3,NA,2,95,"Subtidal seagrass"
"403","2024","juvenile_spp",NA,"juvenile_spp",5,NA,3,95,"Subtidal seagrass"
"404","2024","Dog_whelk","Muricidae","Nucella",140403,"Nucella lapillus",1,95,"Subtidal seagrass"
"405","2024","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,5,95,"Subtidal seagrass"
"407","2024","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,95,"Subtidal seagrass"
"408","2031","Grey_seal","Phocidae","Halichoerus",137130,"Halichoerus grypus",1,197,"Infralittoral rock"
"409","2031","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,197,"Infralittoral rock"
"410","2031","fish_spp",NA,"fish_spp",3,NA,1,197,"Infralittoral rock"
"411","2031","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",1,197,"Infralittoral rock"
"412","2031","Grey_seal","Phocidae","Halichoerus",137130,"Halichoerus grypus",1,197,"Infralittoral rock"
"413","2031","wrasse_spp","Labridae","wrasse_spp",7,NA,2,197,"Infralittoral rock"
"414","2031","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,197,"Infralittoral rock"
"415","2031","Dog_whelk","Muricidae","Nucella",140403,"Nucella lapillus",2,197,"Infralittoral rock"
"416","2031","juvenile_spp",NA,"juvenile_spp",5,NA,17,197,"Infralittoral rock"
"417","2039","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,79,"Subtidal seagrass"
"418","2039","Pelagics",NA,"Pelagics",9,"pelagics",8,79,"Subtidal seagrass"
"419","2039","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,100,79,"Subtidal seagrass"
"420","2039","juvenile_spp",NA,"juvenile_spp",5,NA,20,79,"Subtidal seagrass"
"421","2039","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,79,"Subtidal seagrass"
"422","2039","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,79,"Subtidal seagrass"
"423","2039","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",1,79,"Subtidal seagrass"
"424","2039","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,79,"Subtidal seagrass"
"425","2040","juvenile_spp",NA,"juvenile_spp",5,NA,100,71,"Subtidal seagrass"
"426","2040","fish_spp",NA,"fish_spp",3,NA,1,71,"Subtidal seagrass"
"427","2040","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,71,"Subtidal seagrass"
"428","2040","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,71,"Subtidal seagrass"
"429","2040","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,50,71,"Subtidal seagrass"
"430","2040","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",2,71,"Subtidal seagrass"
"431","2042","European_shag","Phalacrocoracidae","Phalacrocorax",137178,"Phalacrocorax aristotelis",1,51,"Infralittoral rock"
"432","2042","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",2,51,"Infralittoral rock"
"433","2042","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,51,"Infralittoral rock"
"434","2042","Grey_seal","Phocidae","Halichoerus",137130,"Halichoerus grypus",1,51,"Infralittoral rock"
"435","2042","fish_spp",NA,"fish_spp",3,NA,1,51,"Infralittoral rock"
"436","2042","wrasse_spp","Labridae","wrasse_spp",7,NA,1,51,"Infralittoral rock"
"437","2042","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,51,"Infralittoral rock"
"438","2042","Grey_seal","Phocidae","Halichoerus",137130,"Halichoerus grypus",1,51,"Infralittoral rock"
"439","2042","juvenile_spp",NA,"juvenile_spp",5,NA,13,51,"Infralittoral rock"
"440","2044","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",4,105,"Infralittoral rock"
"441","2044","juvenile_spp",NA,"juvenile_spp",5,NA,25,105,"Infralittoral rock"
"442","2044","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",1,105,"Infralittoral rock"
"443","2044","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,105,"Infralittoral rock"
"444","2044","wrasse_spp","Labridae","wrasse_spp",7,NA,1,105,"Infralittoral rock"
"445","2044","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",2,105,"Infralittoral rock"
"446","2046","crab_spp",NA,"crab_spp",2,NA,1,52,"Infralittoral rock"
"447","2046","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",2,52,"Infralittoral rock"
"448","2046","fish_spp",NA,"fish_spp",3,NA,2,52,"Infralittoral rock"
"449","2046","juvenile_spp",NA,"juvenile_spp",5,NA,8,52,"Infralittoral rock"
"450","2046","Velvet_swimming_crab","Portunidae","Necora",107398,"Necora puber",1,52,"Infralittoral rock"
"451","2046","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",2,52,"Infralittoral rock"
"452","2046","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",2,52,"Infralittoral rock"
"453","2046","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,52,"Infralittoral rock"
"454","2046","wrasse_spp","Labridae","wrasse_spp",7,NA,2,52,"Infralittoral rock"
"455","2046","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,52,"Infralittoral rock"
"456","2046","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,52,"Infralittoral rock"
"457","2047","goby_spp","Gobiidae","goby_spp",4,NA,2,89,"Subtidal sediments"
"458","2047","juvenile_spp",NA,"juvenile_spp",5,NA,1,89,"Subtidal sediments"
"459","2047","Grey_seal","Phocidae","Halichoerus",137130,"Halichoerus grypus",1,89,"Subtidal sediments"
"460","2047","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",2,89,"Subtidal sediments"
"461","2047","Grey_seal","Phocidae","Halichoerus",137130,"Halichoerus grypus",1,89,"Subtidal sediments"
